# The average magnetic field strength produced by the spacecraft at the
# location of the outboard magnetometer of the dual magnetometers system 
# on V1 and V2 is about 0.1 - 0.2 nT, comparable to the most probable magnetic 
# field strength in the inner heliosheath and significantly larger than the most 
# probable magnetic field strength in the distant supersonic solar wind. 
# The spacecraft magnetic field is a complex, time-dependent signal that must
# be removed from the measured magnetic field signal in order to derive the 
# ambient magnetic fields of the solar wind and heliosheath. Corrections must 
# also be made for spurious magnetic signals and noise associated with the 
# telemetry system, ground tracking systems, and other factors. Extracting the 
# signal describing the solar wind and heliosheath from the many sources of 
# uncertainty is a complex and partly subjective process that requires 
# understanding of the instrument and judgment based on experience in dealing 
# with the ever-changing extraneous signals.  For the V2 MAG data the 1-sigma 
# uncertainty in the 48 sec averages for each of the components of the magnetic 
# field  BR, BT, and BN is typically +/- 0.03 nT; the uncertainty in magnitude f1 is 
# typically +/- 0.04 nT. F1, BR, BT, and BN can differ from one another and they 
# may vary with time, but there is no practical way to determine these uncertainties 
# more precisely at present.
#
# References 
#
# Daniel B. Berdichevsky, Voyager Mission, Detailed processing of weak magnetic 
# fields; I - Constraints to the uncertainties of the calibrated magnetic field signal 
# in the Voyager missions , 2009; 
# http://vgrmag.gsfc.nasa.gov/Berdichevsky-VOY_sensor_opu090518.pdf
#
# Behannon, K.W., M.H. Acuña, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
# F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
# Space Science Reviews, 21 (3), 235-257, 1977. 
#
# Burlaga, L.F., Merged interaction regions and large-scale magnetic field 
# fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 99 (A10), 
# 19341-19350, 1994. 
#
# Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric magnetic 
# field strength and polarity from 1 to 81 AU during the ascending phase of solar 
# cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002. 
#
# Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res., , 
# 76, 3564, 1971.
#
# SC	year	DOY	F1	BR	BT	BN	dF1	dBR	dBT	dBN
2	2008	3.6301	0.1024	0.0342	-0.0598	0.0758	0.04	0.03	0.03	0.03
2	2008	3.6306	0.1024	0.0304	-0.0669	0.0713	0.04	0.03	0.03	0.03
2	2008	3.6312	0.0992	0.0317	-0.0654	0.0673	0.04	0.03	0.03	0.03
2	2008	3.6317	0.098	0.0258	-0.069	0.0643	0.04	0.03	0.03	0.03
2	2008	3.6323	0.0996	0.0272	-0.0684	0.0671	0.04	0.03	0.03	0.03
2	2008	3.6328	0.1002	0.0266	-0.0725	0.0638	0.04	0.03	0.03	0.03
2	2008	3.6334	0.0989	0.0332	-0.0673	0.0643	0.04	0.03	0.03	0.03
2	2008	3.634	0.1054	0.0261	-0.072	0.0723	0.04	0.03	0.03	0.03
2	2008	3.6345	0.11	0.0316	-0.0726	0.0763	0.04	0.03	0.03	0.03
2	2008	3.6351	0.1204	0.0374	-0.078	0.0836	0.04	0.03	0.03	0.03
2	2008	3.6356	0.1158	0.035	-0.0789	0.0772	0.04	0.03	0.03	0.03
2	2008	3.6362	0.11	0.0349	-0.0774	0.0697	0.04	0.03	0.03	0.03
2	2008	3.6367	0.1108	0.0357	-0.0773	0.0709	0.04	0.03	0.03	0.03
2	2008	3.6373	0.1106	0.0335	-0.079	0.0697	0.04	0.03	0.03	0.03
2	2008	3.6378	0.112	0.0316	-0.0771	0.0749	0.04	0.03	0.03	0.03
2	2008	3.6384	0.1087	0.0345	-0.0765	0.069	0.04	0.03	0.03	0.03
2	2008	3.639	0.1111	0.045	-0.0755	0.0679	0.04	0.03	0.03	0.03
2	2008	3.6395	0.1102	0.0408	-0.0755	0.069	0.04	0.03	0.03	0.03
2	2008	3.6401	0.106	0.0442	-0.0673	0.0689	0.04	0.03	0.03	0.03
2	2008	3.6406	0.105	0.038	-0.0663	0.0719	0.04	0.03	0.03	0.03
2	2008	3.6412	0.1119	0.0465	-0.0696	0.074	0.04	0.03	0.03	0.03
2	2008	3.6417	0.1156	0.0507	-0.0734	0.0734	0.04	0.03	0.03	0.03
2	2008	3.6423	0.1111	0.0465	-0.0649	0.077	0.04	0.03	0.03	0.03
2	2008	3.6428	0.1089	0.0515	-0.0689	0.0667	0.04	0.03	0.03	0.03
2	2008	3.6434	0.1096	0.047	-0.0621	0.0771	0.04	0.03	0.03	0.03
2	2008	3.644	0.1049	0.0484	-0.0621	0.0692	0.04	0.03	0.03	0.03
2	2008	3.6445	0.1058	0.0497	-0.0622	0.0696	0.04	0.03	0.03	0.03
2	2008	3.6451	0.1065	0.0362	-0.0654	0.0754	0.04	0.03	0.03	0.03
2	2008	3.6456	0.1132	0.0382	-0.0665	0.0832	0.04	0.03	0.03	0.03
2	2008	3.6462	0.1135	0.0455	-0.0691	0.0776	0.04	0.03	0.03	0.03
2	2008	3.6467	0.1139	0.0472	-0.0663	0.0795	0.04	0.03	0.03	0.03
2	2008	3.6473	0.1149	0.0494	-0.0638	0.0817	0.04	0.03	0.03	0.03
2	2008	3.6478	0.117	0.0478	-0.0648	0.0848	0.04	0.03	0.03	0.03
2	2008	3.6484	0.1142	0.0446	-0.0592	0.0869	0.04	0.03	0.03	0.03
2	2008	3.649	0.111	0.043	-0.0553	0.086	0.04	0.03	0.03	0.03
2	2008	3.6495	0.1082	0.0444	-0.055	0.0817	0.04	0.03	0.03	0.03
2	2008	3.6501	0.1074	0.0434	-0.053	0.0827	0.04	0.03	0.03	0.03
2	2008	3.6506	0.1105	0.044	-0.0552	0.085	0.04	0.03	0.03	0.03
2	2008	3.6512	0.113	0.0445	-0.0577	0.0863	0.04	0.03	0.03	0.03
2	2008	3.6517	0.1152	0.0457	-0.0598	0.0871	0.04	0.03	0.03	0.03
2	2008	3.6523	0.1133	0.047	-0.0532	0.0883	0.04	0.03	0.03	0.03
2	2008	3.6528	0.1176	0.0489	-0.063	0.0864	0.04	0.03	0.03	0.03
2	2008	3.6534	0.113	0.0444	-0.0579	0.0862	0.04	0.03	0.03	0.03
2	2008	3.654	0.1117	0.0436	-0.0536	0.0877	0.04	0.03	0.03	0.03
2	2008	3.6545	0.1154	0.0393	-0.0508	0.0958	0.04	0.03	0.03	0.03
2	2008	3.6551	0.1164	0.0368	-0.054	0.0962	0.04	0.03	0.03	0.03
2	2008	3.6556	0.1108	0.0389	-0.0529	0.0892	0.04	0.03	0.03	0.03
2	2008	3.6562	0.111	0.039	-0.0537	0.0889	0.04	0.03	0.03	0.03
2	2008	3.6567	0.1113	0.0413	-0.0568	0.0864	0.04	0.03	0.03	0.03
2	2008	3.6573	0.1172	0.035	-0.0651	0.0908	0.04	0.03	0.03	0.03
2	2008	3.6578	0.1089	0.0298	-0.0637	0.0831	0.04	0.03	0.03	0.03
2	2008	3.6584	0.1091	0.03	-0.065	0.0823	0.04	0.03	0.03	0.03
2	2008	3.659	0.1104	0.0294	-0.0665	0.083	0.04	0.03	0.03	0.03
2	2008	3.6595	0.108	0.0242	-0.0699	0.0786	0.04	0.03	0.03	0.03
2	2008	3.6601	0.1076	0.022	-0.0622	0.0849	0.04	0.03	0.03	0.03
2	2008	3.6606	0.1095	-2E-4	-0.0737	0.0796	0.04	0.03	0.03	0.03
2	2008	3.6612	0.1078	-0.005	-0.0804	0.0716	0.04	0.03	0.03	0.03
2	2008	3.6617	0.1115	-0.0031	-0.088	0.0684	0.04	0.03	0.03	0.03
2	2008	3.6623	0.1076	-0.0052	-0.0782	0.0737	0.04	0.03	0.03	0.03
2	2008	3.6628	0.1043	0.0034	-0.0792	0.0678	0.04	0.03	0.03	0.03
2	2008	3.6634	0.1036	0.0024	-0.0793	0.0666	0.04	0.03	0.03	0.03
2	2008	3.664	0.1029	0.0032	-0.0803	0.0642	0.04	0.03	0.03	0.03
2	2008	3.6645	0.1042	0.0076	-0.0789	0.0677	0.04	0.03	0.03	0.03
2	2008	3.6651	0.1025	0.003	-0.0838	0.0588	0.04	0.03	0.03	0.03
2	2008	3.6656	0.0962	5E-4	-0.0788	0.055	0.04	0.03	0.03	0.03
2	2008	3.6662	0.1024	0.0022	-0.0842	0.0581	0.04	0.03	0.03	0.03
2	2008	3.6667	0.092	0.0093	-0.0792	0.0455	0.04	0.03	0.03	0.03
2	2008	3.6673	0.0932	0.0064	-0.0818	0.0437	0.04	0.03	0.03	0.03
2	2008	3.6678	0.0948	0.0045	-0.0795	0.0515	0.04	0.03	0.03	0.03
2	2008	3.6684	0.0973	0.0095	-0.0819	0.0516	0.04	0.03	0.03	0.03
2	2008	3.669	0.0931	0.0062	-0.0754	0.0541	0.04	0.03	0.03	0.03
2	2008	3.6695	0.0949	0.0094	-0.0755	0.0566	0.04	0.03	0.03	0.03
2	2008	3.6701	0.0974	0.0109	-0.079	0.0557	0.04	0.03	0.03	0.03
2	2008	3.6706	0.0985	0.0079	-0.0862	0.0469	0.04	0.03	0.03	0.03
2	2008	3.6712	0.095	0.0131	-0.0852	0.0399	0.04	0.03	0.03	0.03
2	2008	3.6717	0.0992	0.0115	-0.0895	0.041	0.04	0.03	0.03	0.03
2	2008	3.6723	0.101	0.0186	-0.0909	0.0396	0.04	0.03	0.03	0.03
2	2008	3.6728	0.1055	0.0172	-0.0982	0.0336	0.04	0.03	0.03	0.03
2	2008	3.6734	0.0971	0.0195	-0.0921	0.0227	0.04	0.03	0.03	0.03
2	2008	3.674	0.0928	0.015	-0.0882	0.0248	0.04	0.03	0.03	0.03
2	2008	3.6745	0.093	0.0169	-0.0896	0.0176	0.04	0.03	0.03	0.03
2	2008	3.6751	0.0951	0.0136	-0.0926	0.0163	0.04	0.03	0.03	0.03
2	2008	3.6756	0.088	0.014	-0.0857	0.0124	0.04	0.03	0.03	0.03
2	2008	3.6762	0.0839	0.0156	-0.0822	0.0048	0.04	0.03	0.03	0.03
2	2008	3.6767	0.0805	0.0146	-0.0788	0.0069	0.04	0.03	0.03	0.03
2	2008	3.6773	0.0898	0.0178	-0.0879	0.0058	0.04	0.03	0.03	0.03
2	2008	3.6778	0.0871	0.0138	-0.0855	0.0083	0.04	0.03	0.03	0.03
2	2008	3.6784	0.0925	0.0141	-0.0912	0.0046	0.04	0.03	0.03	0.03
2	2008	3.679	0.09	0.01	-0.0881	0.0139	0.04	0.03	0.03	0.03
2	2008	3.6795	0.0897	0.0127	-0.0885	0.0067	0.04	0.03	0.03	0.03
2	2008	3.6801	0.0888	0.0077	-0.0883	0.0049	0.04	0.03	0.03	0.03
2	2008	3.6806	0.0892	0.0089	-0.0885	0.0059	0.04	0.03	0.03	0.03
2	2008	3.6812	0.0856	0.0116	-0.0842	0.0099	0.04	0.03	0.03	0.03
2	2008	3.6817	0.0894	0.0119	-0.0881	0.0097	0.04	0.03	0.03	0.03
2	2008	3.6823	0.0854	0.012	-0.0836	0.0117	0.04	0.03	0.03	0.03
2	2008	3.6828	0.0894	0.0089	-0.0889	5E-4	0.04	0.03	0.03	0.03
2	2008	3.6834	0.093	0.0102	-0.0923	-0.004	0.04	0.03	0.03	0.03
2	2008	3.684	0.096	0.0126	-0.095	0.0038	0.04	0.03	0.03	0.03
2	2008	3.6845	0.0896	0.011	-0.0887	0.0032	0.04	0.03	0.03	0.03
2	2008	3.6851	0.0968	0.0153	-0.0949	0.0087	0.04	0.03	0.03	0.03
2	2008	3.6856	0.0966	0.0154	-0.0946	0.0115	0.04	0.03	0.03	0.03
2	2008	3.6862	0.0919	0.0134	-0.0899	0.0128	0.04	0.03	0.03	0.03
2	2008	3.6867	0.0882	0.0084	-0.0866	0.014	0.04	0.03	0.03	0.03
2	2008	3.6873	0.0877	0.0091	-0.0865	0.0105	0.04	0.03	0.03	0.03
2	2008	3.6878	0.0895	0.015	-0.0877	0.009	0.04	0.03	0.03	0.03
2	2008	3.6884	0.1022	0.02	-0.0999	0.008	0.04	0.03	0.03	0.03
2	2008	3.689	0.1047	0.0175	-0.1006	0.0224	0.04	0.03	0.03	0.03
2	2008	3.6895	0.0967	0.0107	-0.093	0.024	0.04	0.03	0.03	0.03
2	2008	3.6901	0.0966	0.0131	-0.0921	0.0255	0.04	0.03	0.03	0.03
2	2008	3.6906	0.0918	0.0142	-0.0879	0.0224	0.04	0.03	0.03	0.03
2	2008	3.6912	0.0882	0.0152	-0.0838	0.0225	0.04	0.03	0.03	0.03
2	2008	3.6917	0.091	0.0109	-0.087	0.0242	0.04	0.03	0.03	0.03
2	2008	3.6923	0.0915	0.01	-0.0857	0.0303	0.04	0.03	0.03	0.03
2	2008	3.6928	0.0969	0.009	-0.0926	0.0269	0.04	0.03	0.03	0.03
2	2008	3.6934	0.0944	0.0044	-0.0917	0.0212	0.04	0.03	0.03	0.03
2	2008	3.694	0.0889	0.0055	-0.0871	0.0165	0.04	0.03	0.03	0.03
2	2008	3.6945	0.0909	0.0093	-0.0897	0.01	0.04	0.03	0.03	0.03
2	2008	3.6951	0.096	0.0064	-0.0956	0.0036	0.04	0.03	0.03	0.03
2	2008	3.6956	0.0965	0.0058	-0.0958	0.009	0.04	0.03	0.03	0.03
2	2008	3.6962	0.0947	0.0067	-0.0934	0.014	0.04	0.03	0.03	0.03
2	2008	3.6967	0.0954	0.0086	-0.0937	0.0153	0.04	0.03	0.03	0.03
2	2008	3.6973	0.0949	0.0061	-0.0939	0.0111	0.04	0.03	0.03	0.03
2	2008	3.6978	0.0952	0.0154	-0.0927	0.0143	0.04	0.03	0.03	0.03
2	2008	3.6984	0.0935	0.0165	-0.0915	0.0091	0.04	0.03	0.03	0.03
2	2008	3.699	0.0921	0.0209	-0.0895	0.0046	0.04	0.03	0.03	0.03
2	2008	4.389	0.0894	0.002	-0.0826	0.0338	0.04	0.03	0.03	0.03
2	2008	4.3895	0.0856	0.004	-0.0794	0.0316	0.04	0.03	0.03	0.03
2	2008	4.3923	0.0727	-0.0231	-0.0678	0.0119	0.04	0.03	0.03	0.03
2	2008	4.3928	0.0775	-0.0203	-0.0743	0.0077	0.04	0.03	0.03	0.03
2	2008	4.3934	0.0802	-0.0199	-0.0772	0.0051	0.04	0.03	0.03	0.03
2	2008	4.394	0.0775	-0.0146	-0.0758	-0.0063	0.04	0.03	0.03	0.03
2	2008	4.3945	0.0834	-0.0228	-0.0798	-0.0068	0.04	0.03	0.03	0.03
2	2008	4.3951	0.0905	-0.0254	-0.0866	-0.0057	0.04	0.03	0.03	0.03
2	2008	4.3956	0.0826	-0.0206	-0.079	-0.0109	0.04	0.03	0.03	0.03
2	2008	4.3962	0.0884	-0.0251	-0.0838	-0.0118	0.04	0.03	0.03	0.03
2	2008	4.3967	0.0838	-0.0187	-0.0809	-0.011	0.04	0.03	0.03	0.03
2	2008	4.3973	0.0863	-0.0229	-0.0804	-0.0213	0.04	0.03	0.03	0.03
2	2008	4.3978	0.0838	-0.0261	-0.0775	-0.0177	0.04	0.03	0.03	0.03
2	2008	4.3984	0.0936	-0.027	-0.0865	-0.0232	0.04	0.03	0.03	0.03
2	2008	4.399	0.0922	-0.0283	-0.0859	-0.0178	0.04	0.03	0.03	0.03
2	2008	4.3995	0.0928	-0.0222	-0.0879	-0.0199	0.04	0.03	0.03	0.03
2	2008	4.4001	0.0907	-0.0216	-0.087	-0.0127	0.04	0.03	0.03	0.03
2	2008	4.4006	0.0908	-0.0259	-0.0867	-0.0062	0.04	0.03	0.03	0.03
2	2008	4.4012	0.0933	-0.0255	-0.0892	-0.0089	0.04	0.03	0.03	0.03
2	2008	4.4017	0.0979	-0.03	-0.0924	-0.0108	0.04	0.03	0.03	0.03
2	2008	4.4023	0.1019	-0.03	-0.0966	-0.0106	0.04	0.03	0.03	0.03
2	2008	4.4028	0.1	-0.0345	-0.0931	-0.0115	0.04	0.03	0.03	0.03
2	2008	4.4034	0.0928	-0.0295	-0.087	-0.0117	0.04	0.03	0.03	0.03
2	2008	4.404	0.0936	-0.0312	-0.0858	-0.0197	0.04	0.03	0.03	0.03
2	2008	4.4045	0.1016	-0.0322	-0.0947	-0.0172	0.04	0.03	0.03	0.03
2	2008	4.4051	0.1096	-0.0367	-0.1006	-0.0224	0.04	0.03	0.03	0.03
2	2008	4.4056	0.1047	-0.0404	-0.0945	-0.0194	0.04	0.03	0.03	0.03
2	2008	4.4062	0.1085	-0.0352	-0.1002	-0.0218	0.04	0.03	0.03	0.03
2	2008	4.4067	0.1025	-0.0396	-0.092	-0.0211	0.04	0.03	0.03	0.03
2	2008	4.4073	0.1124	-0.0417	-0.1029	-0.0173	0.04	0.03	0.03	0.03
2	2008	4.4078	0.1096	-0.0399	-0.1005	-0.0173	0.04	0.03	0.03	0.03
2	2008	4.4084	0.1146	-0.0398	-0.106	-0.0175	0.04	0.03	0.03	0.03
2	2008	4.409	0.1097	-0.0326	-0.1031	-0.0181	0.04	0.03	0.03	0.03
2	2008	4.4095	0.1111	-0.0382	-0.1034	-0.013	0.04	0.03	0.03	0.03
2	2008	4.4101	0.1063	-0.0383	-0.0979	-0.0138	0.04	0.03	0.03	0.03
2	2008	4.4106	0.1057	-0.0375	-0.0973	-0.0169	0.04	0.03	0.03	0.03
2	2008	4.4112	0.1006	-0.0353	-0.0921	-0.0186	0.04	0.03	0.03	0.03
2	2008	4.4117	0.099	-0.0362	-0.0883	-0.0266	0.04	0.03	0.03	0.03
2	2008	4.4123	0.0978	-0.0306	-0.0897	-0.0239	0.04	0.03	0.03	0.03
2	2008	4.4128	0.0996	-0.0281	-0.0924	-0.024	0.04	0.03	0.03	0.03
2	2008	4.4134	0.1015	-0.0343	-0.092	-0.0254	0.04	0.03	0.03	0.03
2	2008	4.414	0.0987	-0.0343	-0.0884	-0.0274	0.04	0.03	0.03	0.03
2	2008	4.4145	0.1003	-0.0399	-0.0856	-0.0336	0.04	0.03	0.03	0.03
2	2008	4.4151	0.1103	-0.0445	-0.0958	-0.0315	0.04	0.03	0.03	0.03
2	2008	4.4156	0.1123	-0.0469	-0.0984	-0.026	0.04	0.03	0.03	0.03
2	2008	4.4162	0.1108	-0.0497	-0.0966	-0.0215	0.04	0.03	0.03	0.03
2	2008	4.4167	0.1146	-0.0474	-0.1018	-0.0226	0.04	0.03	0.03	0.03
2	2008	4.4173	0.1143	-0.0438	-0.1025	-0.0245	0.04	0.03	0.03	0.03
2	2008	4.4178	0.1115	-0.0403	-0.1016	-0.0218	0.04	0.03	0.03	0.03
2	2008	4.4184	0.1135	-0.0379	-0.1029	-0.0293	0.04	0.03	0.03	0.03
2	2008	4.419	0.1153	-0.0387	-0.1041	-0.0306	0.04	0.03	0.03	0.03
2	2008	4.4195	0.1171	-0.0373	-0.1045	-0.037	0.04	0.03	0.03	0.03
2	2008	4.4201	0.1157	-0.0376	-0.1024	-0.0383	0.04	0.03	0.03	0.03
2	2008	4.4206	0.1156	-0.0437	-0.1017	-0.033	0.04	0.03	0.03	0.03
2	2008	4.4212	0.1106	-0.0384	-0.0985	-0.0323	0.04	0.03	0.03	0.03
2	2008	4.4217	0.1176	-0.039	-0.1048	-0.0364	0.04	0.03	0.03	0.03
2	2008	4.4223	0.1124	-0.0331	-0.1017	-0.0343	0.04	0.03	0.03	0.03
2	2008	4.4228	0.1169	-0.0352	-0.1032	-0.0422	0.04	0.03	0.03	0.03
2	2008	4.4234	0.1128	-0.0375	-0.0988	-0.0393	0.04	0.03	0.03	0.03
2	2008	4.424	0.1127	-0.0347	-0.1001	-0.0379	0.04	0.03	0.03	0.03
2	2008	4.4245	0.1123	-0.0322	-0.1013	-0.036	0.04	0.03	0.03	0.03
2	2008	4.4251	0.122	-0.0368	-0.1119	-0.0315	0.04	0.03	0.03	0.03
2	2008	4.4256	0.121	-0.033	-0.113	-0.0272	0.04	0.03	0.03	0.03
2	2008	4.4262	0.1163	-0.0344	-0.1073	-0.0286	0.04	0.03	0.03	0.03
2	2008	4.4267	0.1149	-0.0372	-0.104	-0.0317	0.04	0.03	0.03	0.03
2	2008	4.4273	0.1178	-0.0372	-0.1071	-0.0316	0.04	0.03	0.03	0.03
2	2008	4.4278	0.1161	-0.0312	-0.1053	-0.0369	0.04	0.03	0.03	0.03
2	2008	4.4284	0.1181	-0.0346	-0.1043	-0.0429	0.04	0.03	0.03	0.03
2	2008	4.429	0.1094	-0.0327	-0.0955	-0.042	0.04	0.03	0.03	0.03
2	2008	4.4295	0.111	-0.0362	-0.0973	-0.0391	0.04	0.03	0.03	0.03
2	2008	4.4301	0.1086	-0.0358	-0.0972	-0.0324	0.04	0.03	0.03	0.03
2	2008	4.4306	0.1153	-0.0341	-0.1028	-0.0394	0.04	0.03	0.03	0.03
2	2008	4.4312	0.1138	-0.0318	-0.102	-0.0387	0.04	0.03	0.03	0.03
2	2008	4.4317	0.1149	-0.0352	-0.1027	-0.0376	0.04	0.03	0.03	0.03
2	2008	4.4323	0.11	-0.0344	-0.0996	-0.0313	0.04	0.03	0.03	0.03
2	2008	4.4328	0.1063	-0.0369	-0.0949	-0.0303	0.04	0.03	0.03	0.03
2	2008	4.4334	0.1117	-0.039	-0.1008	-0.0275	0.04	0.03	0.03	0.03
2	2008	4.434	0.1127	-0.0371	-0.1037	-0.0235	0.04	0.03	0.03	0.03
2	2008	4.4345	0.1111	-0.0413	-0.0992	-0.0277	0.04	0.03	0.03	0.03
2	2008	4.4351	0.1122	-0.0427	-0.1	-0.0268	0.04	0.03	0.03	0.03
2	2008	4.4356	0.1075	-0.0489	-0.094	-0.0177	0.04	0.03	0.03	0.03
2	2008	4.4362	0.1016	-0.0383	-0.0928	-0.0149	0.04	0.03	0.03	0.03
2	2008	4.4367	0.0955	-0.0334	-0.0884	-0.0129	0.04	0.03	0.03	0.03
2	2008	4.4373	0.0953	-0.0334	-0.0886	-0.0098	0.04	0.03	0.03	0.03
2	2008	4.4378	0.0935	-0.034	-0.0861	-0.0121	0.04	0.03	0.03	0.03
2	2008	4.4384	0.0931	-0.0316	-0.0858	-0.0171	0.04	0.03	0.03	0.03
2	2008	4.439	0.0832	-0.0336	-0.0747	-0.0137	0.04	0.03	0.03	0.03
2	2008	4.4395	0.0807	-0.0358	-0.072	-0.0065	0.04	0.03	0.03	0.03
2	2008	4.4401	0.0797	-0.0326	-0.0725	-0.0013	0.04	0.03	0.03	0.03
2	2008	4.4406	0.0847	-0.0309	-0.0787	-0.0031	0.04	0.03	0.03	0.03
2	2008	4.4412	0.0721	-0.0258	-0.0672	0.0021	0.04	0.03	0.03	0.03
2	2008	4.4417	0.0722	-0.0219	-0.0684	0.0057	0.04	0.03	0.03	0.03
2	2008	4.4423	0.0787	-0.0207	-0.074	0.0159	0.04	0.03	0.03	0.03
2	2008	4.4428	0.0788	-0.021	-0.0744	0.0152	0.04	0.03	0.03	0.03
2	2008	4.4434	0.0763	-0.0206	-0.0718	0.0149	0.04	0.03	0.03	0.03
2	2008	4.444	0.0787	-0.0199	-0.0748	0.014	0.04	0.03	0.03	0.03
2	2008	4.4445	0.0787	-0.0198	-0.0746	0.0152	0.04	0.03	0.03	0.03
2	2008	4.4451	0.0782	-0.0199	-0.0741	0.0145	0.04	0.03	0.03	0.03
2	2008	4.4456	0.0707	-0.021	-0.0651	0.0173	0.04	0.03	0.03	0.03
2	2008	4.4462	0.0788	-0.0143	-0.0752	0.0181	0.04	0.03	0.03	0.03
2	2008	4.4467	0.0733	-0.0194	-0.0686	0.0167	0.04	0.03	0.03	0.03
2	2008	4.4473	0.0766	-0.0207	-0.07	0.0226	0.04	0.03	0.03	0.03
2	2008	4.4478	0.0714	-0.0185	-0.0659	0.0199	0.04	0.03	0.03	0.03
2	2008	4.4484	0.0729	-0.0224	-0.0651	0.0238	0.04	0.03	0.03	0.03
2	2008	4.449	0.0709	-0.0214	-0.0651	0.0176	0.04	0.03	0.03	0.03
2	2008	4.4495	0.0693	-0.0247	-0.0638	0.0106	0.04	0.03	0.03	0.03
2	2008	4.4501	0.0727	-0.0257	-0.0672	0.0092	0.04	0.03	0.03	0.03
2	2008	4.4506	0.0757	-0.0256	-0.0706	0.0085	0.04	0.03	0.03	0.03
2	2008	4.4512	0.0785	-0.029	-0.0718	0.0117	0.04	0.03	0.03	0.03
2	2008	4.4517	0.0845	-0.0345	-0.0769	0.0054	0.04	0.03	0.03	0.03
2	2008	4.4523	0.0883	-0.0387	-0.0793	0.0031	0.04	0.03	0.03	0.03
2	2008	4.4528	0.0942	-0.0391	-0.0856	-0.0014	0.04	0.03	0.03	0.03
2	2008	4.4534	0.1027	-0.0467	-0.0913	-0.0022	0.04	0.03	0.03	0.03
2	2008	4.454	0.1027	-0.0485	-0.0902	-0.0066	0.04	0.03	0.03	0.03
2	2008	4.4545	0.0948	-0.0486	-0.0813	-0.0019	0.04	0.03	0.03	0.03
2	2008	4.4551	0.0983	-0.0472	-0.0861	-0.002	0.04	0.03	0.03	0.03
2	2008	4.4556	0.0951	-0.0467	-0.0827	-0.0019	0.04	0.03	0.03	0.03
2	2008	4.4562	0.0895	-0.0459	-0.0766	0.0056	0.04	0.03	0.03	0.03
2	2008	4.4567	0.0766	-0.0362	-0.0659	0.0142	0.04	0.03	0.03	0.03
2	2008	4.4573	0.0646	-0.0275	-0.0569	0.013	0.04	0.03	0.03	0.03
2	2008	4.4578	0.0541	-0.0213	-0.0467	0.0166	0.04	0.03	0.03	0.03
2	2008	4.4584	0.0509	-0.0188	-0.0436	0.0181	0.04	0.03	0.03	0.03
2	2008	4.459	0.0539	-0.0222	-0.0447	0.02	0.04	0.03	0.03	0.03
2	2008	4.4595	0.0528	-0.0201	-0.0427	0.0235	0.04	0.03	0.03	0.03
2	2008	4.4601	0.0568	-0.019	-0.0439	0.0304	0.04	0.03	0.03	0.03
2	2008	4.4606	0.0674	-0.0224	-0.0521	0.0364	0.04	0.03	0.03	0.03
2	2008	4.4612	0.0685	-0.0222	-0.0491	0.0421	0.04	0.03	0.03	0.03
2	2008	4.4617	0.0656	-0.0228	-0.0489	0.0371	0.04	0.03	0.03	0.03
2	2008	4.4623	0.0686	-0.0201	-0.0534	0.0375	0.04	0.03	0.03	0.03
2	2008	4.4628	0.0737	-0.0172	-0.0635	0.0331	0.04	0.03	0.03	0.03
2	2008	4.4634	0.0647	-0.0174	-0.0541	0.0307	0.04	0.03	0.03	0.03
2	2008	4.464	0.0688	-0.0187	-0.0598	0.0285	0.04	0.03	0.03	0.03
2	2008	4.4645	0.0709	-0.013	-0.0613	0.0327	0.04	0.03	0.03	0.03
2	2008	4.4651	0.0778	-0.0143	-0.0712	0.0278	0.04	0.03	0.03	0.03
2	2008	4.4656	0.0751	-0.0109	-0.0692	0.0267	0.04	0.03	0.03	0.03
2	2008	4.4662	0.0775	-0.0127	-0.074	0.0191	0.04	0.03	0.03	0.03
2	2008	4.4667	0.0821	-0.0134	-0.077	0.0251	0.04	0.03	0.03	0.03
2	2008	4.4673	0.0831	-0.0135	-0.0788	0.0225	0.04	0.03	0.03	0.03
2	2008	4.4678	0.0671	-0.0132	-0.0647	0.012	0.04	0.03	0.03	0.03
2	2008	4.4684	0.0739	-0.0135	-0.0724	0.0054	0.04	0.03	0.03	0.03
2	2008	4.469	0.075	-0.0177	-0.072	0.01	0.04	0.03	0.03	0.03
2	2008	4.4695	0.0863	-0.0195	-0.0827	0.0148	0.04	0.03	0.03	0.03
2	2008	4.4701	0.0784	-0.0191	-0.0744	0.0137	0.04	0.03	0.03	0.03
2	2008	4.4706	0.0783	-0.0158	-0.0736	0.0211	0.04	0.03	0.03	0.03
2	2008	4.4712	0.0805	-0.0183	-0.0751	0.0215	0.04	0.03	0.03	0.03
2	2008	4.4717	0.0796	-0.0083	-0.0775	0.0163	0.04	0.03	0.03	0.03
2	2008	4.4723	0.0761	-0.0113	-0.0722	0.0209	0.04	0.03	0.03	0.03
2	2008	4.4728	0.0727	-0.0136	-0.0687	0.0194	0.04	0.03	0.03	0.03
